year,quarter,internal_industry,market,leasedSF_sum,leasedSF_mean
2021,2,Financial Services and Insurance,San Francisco,74534.0,18633.5
2021,2,Financial Services and Insurance,Seattle,49868.0,24934.0
2021,2,Financial Services and Insurance,South Florida,147554.0,36888.5
2021,2,Financial Services and Insurance,Tampa,77222.0,38611.0
2021,2,Financial Services and Insurance,Washington D.C.,40060.0,20030.0
2021,2,Legal Services,Austin,88669.0,29556.333333333332
2021,2,Legal Services,Baltimore,21420.0,21420.0
2021,2,Legal Services,Chicago,133072.0,33268.0
2021,2,Legal Services,Houston,11649.0,11649.0
2021,2,Legal Services,Los Angeles,144499.0,72249.5
2021,2,Legal Services,Manhattan,354177.0,50596.71428571428
2021,2,Legal Services,Northern Virginia,21520.0,10760.0
2021,2,Legal Services,Philadelphia,172082.0,34416.4
2021,2,Legal Services,Phoenix,147192.0,49064.0
2021,2,Legal Services,San Francisco,57222.0,28611.0
2021,2,Legal Services,South Florida,16447.0,16447.0
2021,2,Legal Services,Washington D.C.,104184.0,34728.0
2021,2,"Technology, Advertising, Media, and Information",Atlanta,58247.0,19415.666666666668
2021,2,"Technology, Advertising, Media, and Information",Austin,226449.0,56612.25
2021,2,"Technology, Advertising, Media, and Information",Baltimore,56001.0,28000.5
2021,2,"Technology, Advertising, Media, and Information",Boston,549154.0,68644.25
2021,2,"Technology, Advertising, Media, and Information",Charlotte,13925.0,13925.0
2021,2,"Technology, Advertising, Media, and Information",Chicago,108323.0,36107.666666666664
2021,2,"Technology, Advertising, Media, and Information",Chicago Suburbs,16000.0,16000.0
2021,2,"Technology, Advertising, Media, and Information",Dallas/Ft Worth,59814.0,29907.0
2021,2,"Technology, Advertising, Media, and Information",Denver,123159.0,41053.0
2021,2,"Technology, Advertising, Media, and Information",Detroit,22500.0,22500.0
2021,2,"Technology, Advertising, Media, and Information",Houston,26000.0,26000.0
2021,2,"Technology, Advertising, Media, and Information",Los Angeles,791288.0,98911.0
2021,2,"Technology, Advertising, Media, and Information",Manhattan,622532.0,28296.909090909092
2021,2,"Technology, Advertising, Media, and Information",Northern New Jersey,228656.0,76218.66666666667
2021,2,"Technology, Advertising, Media, and Information",Northern Virginia,179446.0,19938.444444444445
2021,2,"Technology, Advertising, Media, and Information",Orange County,14809.0,14809.0
2021,2,"Technology, Advertising, Media, and Information",Philadelphia,57923.0,28961.5
2021,2,"Technology, Advertising, Media, and Information",Raleigh/Durham,96790.0,48395.0
2021,2,"Technology, Advertising, Media, and Information",San Diego,241059.0,48211.8
2021,2,"Technology, Advertising, Media, and Information",San Francisco,248538.0,62134.5
2021,2,"Technology, Advertising, Media, and Information",Seattle,166140.0,33228.0
2021,2,"Technology, Advertising, Media, and Information",South Bay/San Jose,804557.0,80455.7
2021,2,"Technology, Advertising, Media, and Information",Southern Maryland,39526.0,19763.0
2021,2,"Technology, Advertising, Media, and Information",Tampa,12938.0,12938.0
2021,2,"Technology, Advertising, Media, and Information",Washington D.C.,154237.0,38559.25
2021,3,Financial Services and Insurance,Atlanta,101998.0,25499.5
2021,3,Financial Services and Insurance,Baltimore,31492.0,15746.0
2021,3,Financial Services and Insurance,Boston,551351.0,275675.5
2021,3,Financial Services and Insurance,Charlotte,219411.0,73137.0
2021,3,Financial Services and Insurance,Chicago,70758.0,35379.0
2021,3,Financial Services and Insurance,Chicago Suburbs,181281.0,45320.25
2021,3,Financial Services and Insurance,Dallas/Ft Worth,287081.0,35885.125
2021,3,Financial Services and Insurance,Denver,128964.0,42988.0
2021,3,Financial Services and Insurance,Detroit,187746.0,46936.5
2021,3,Financial Services and Insurance,Houston,47701.0,23850.5
2021,3,Financial Services and Insurance,Los Angeles,263351.0,37621.57142857143
2021,3,Financial Services and Insurance,Manhattan,1464158.0,36603.95
2021,3,Financial Services and Insurance,Northern New Jersey,128332.0,42777.333333333336
2021,3,Financial Services and Insurance,Northern Virginia,30092.0,15046.0
2021,3,Financial Services and Insurance,Orange County,68908.0,34454.0
2021,3,Financial Services and Insurance,Philadelphia,36289.0,18144.5
2021,3,Financial Services and Insurance,Phoenix,72021.0,24007.0
2021,3,Financial Services and Insurance,Raleigh/Durham,74413.0,24804.333333333332
2021,3,Financial Services and Insurance,San Diego,71289.0,71289.0
2021,3,Financial Services and Insurance,San Francisco,100944.0,33648.0
2021,3,Financial Services and Insurance,Seattle,22189.0,22189.0
2021,3,Financial Services and Insurance,Southern Maryland,65262.0,16315.5
2021,3,Financial Services and Insurance,Tampa,56334.0,28167.0
2021,3,Financial Services and Insurance,Washington D.C.,12380.0,12380.0
2021,3,Legal Services,Baltimore,46740.0,23370.0
2021,3,Legal Services,Charlotte,13524.0,13524.0
2021,3,Legal Services,Chicago,945349.0,157558.16666666666
2021,3,Legal Services,Dallas/Ft Worth,25120.0,25120.0
2021,3,Legal Services,Detroit,16498.0,16498.0
2021,3,Legal Services,Houston,33000.0,33000.0
2021,3,Legal Services,Los Angeles,56792.0,28396.0
2021,3,Legal Services,Manhattan,752081.0,83564.55555555556
2021,3,Legal Services,Northern New Jersey,18268.0,18268.0
2021,3,Legal Services,Northern Virginia,24303.0,12151.5
2021,3,Legal Services,Orange County,38451.0,19225.5
2021,3,Legal Services,Raleigh/Durham,14285.0,14285.0
2021,3,Legal Services,Seattle,18453.0,18453.0
2021,3,Legal Services,South Florida,10608.0,10608.0
2021,3,Legal Services,Washington D.C.,308596.0,34288.444444444445
2021,3,"Technology, Advertising, Media, and Information",Atlanta,63254.0,15813.5
2021,3,"Technology, Advertising, Media, and Information",Austin,290047.0,58009.4
2021,3,"Technology, Advertising, Media, and Information",Baltimore,35306.0,17653.0
2021,3,"Technology, Advertising, Media, and Information",Boston,336102.0,168051.0
2021,3,"Technology, Advertising, Media, and Information",Chicago,235494.0,33642.0
2021,3,"Technology, Advertising, Media, and Information",Chicago Suburbs,91738.0,45869.0
2021,3,"Technology, Advertising, Media, and Information",Dallas/Ft Worth,146675.0,73337.5
2021,3,"Technology, Advertising, Media, and Information",Denver,247196.0,49439.2
2021,3,"Technology, Advertising, Media, and Information",Detroit,52312.0,26156.0
2021,3,"Technology, Advertising, Media, and Information",Houston,114867.0,57433.5
2021,3,"Technology, Advertising, Media, and Information",Los Angeles,557349.0,42873.0
2021,3,"Technology, Advertising, Media, and Information",Manhattan,1228051.0,51168.791666666664
2021,3,"Technology, Advertising, Media, and Information",Northern New Jersey,27467.0,13733.5
2021,3,"Technology, Advertising, Media, and Information",Northern Virginia,308866.0,30886.6
2021,3,"Technology, Advertising, Media, and Information",Orange County,100663.0,33554.333333333336
2021,3,"Technology, Advertising, Media, and Information",Phoenix,102569.0,25642.25
2021,3,"Technology, Advertising, Media, and Information",Raleigh/Durham,69617.0,34808.5
2021,3,"Technology, Advertising, Media, and Information",San Diego,81522.0,81522.0
2021,3,"Technology, Advertising, Media, and Information",San Francisco,605674.0,67297.11111111111
2021,3,"Technology, Advertising, Media, and Information",Seattle,453741.0,37811.75
2021,3,"Technology, Advertising, Media, and Information",South Bay/San Jose,125063.0,31265.75
2021,3,"Technology, Advertising, Media, and Information",South Florida,134225.0,44741.666666666664
2021,3,"Technology, Advertising, Media, and Information",Tampa,308579.0,77144.75
2021,3,"Technology, Advertising, Media, and Information",Washington D.C.,139004.0,46334.666666666664
2021,4,Financial Services and Insurance,Atlanta,247266.0,49453.2
2021,4,Financial Services and Insurance,Austin,228738.0,45747.6
2021,4,Financial Services and Insurance,Baltimore,42238.0,21119.0
2021,4,Financial Services and Insurance,Boston,217426.0,72475.33333333333
2021,4,Financial Services and Insurance,Charlotte,173861.0,43465.25
2021,4,Financial Services and Insurance,Chicago,221151.0,73717.0
2021,4,Financial Services and Insurance,Chicago Suburbs,33126.0,16563.0
2021,4,Financial Services and Insurance,Dallas/Ft Worth,105240.0,26310.0
2021,4,Financial Services and Insurance,Denver,194211.0,48552.75
2021,4,Financial Services and Insurance,Detroit,47891.0,15963.666666666666
2021,4,Financial Services and Insurance,Manhattan,1787370.0,33099.444444444445
2021,4,Financial Services and Insurance,Northern New Jersey,96516.0,24129.0
2021,4,Financial Services and Insurance,Northern Virginia,52494.0,17498.0
2021,4,Financial Services and Insurance,Orange County,28466.0,28466.0
2021,4,Financial Services and Insurance,Philadelphia,257367.0,128683.5
2021,4,Financial Services and Insurance,Phoenix,65580.0,65580.0
2021,4,Financial Services and Insurance,Raleigh/Durham,63156.0,21052.0
2021,4,Financial Services and Insurance,San Diego,84869.0,28289.666666666668
2021,4,Financial Services and Insurance,San Francisco,302253.0,100751.0
2021,4,Financial Services and Insurance,South Bay/San Jose,51978.0,51978.0
2021,4,Financial Services and Insurance,South Florida,111120.0,37040.0
2021,4,Financial Services and Insurance,Tampa,47136.0,15712.0
2021,4,Financial Services and Insurance,Washington D.C.,67181.0,22393.666666666668
2021,4,Legal Services,Baltimore,14705.0,14705.0
2021,4,Legal Services,Charlotte,17986.0,17986.0
2021,4,Legal Services,Chicago,177711.0,59237.0
2021,4,Legal Services,Dallas/Ft Worth,47846.0,47846.0
2021,4,Legal Services,Denver,23762.0,23762.0
2021,4,Legal Services,Detroit,23165.0,11582.5
2021,4,Legal Services,Houston,83132.0,27710.666666666668
2021,4,Legal Services,Los Angeles,186510.0,37302.0
2021,4,Legal Services,Manhattan,619668.0,44262.0
2021,4,Legal Services,Northern New Jersey,168147.0,56049.0
2021,4,Legal Services,Northern Virginia,22529.0,11264.5
2021,4,Legal Services,Philadelphia,44193.0,22096.5
2021,4,Legal Services,Phoenix,18738.0,18738.0
2021,4,Legal Services,San Francisco,64359.0,21453.0
2021,4,Legal Services,Seattle,116896.0,23379.2
2021,4,Legal Services,South Florida,59251.0,19750.333333333332
2021,4,Legal Services,Southern Maryland,13431.0,13431.0
2021,4,Legal Services,Tampa,53496.0,26748.0
2021,4,Legal Services,Washington D.C.,396708.0,44078.666666666664
2021,4,"Technology, Advertising, Media, and Information",Atlanta,677299.0,169324.75
2021,4,"Technology, Advertising, Media, and Information",Austin,1024543.0,170757.16666666666
2021,4,"Technology, Advertising, Media, and Information",Boston,284095.0,94698.33333333333
2021,4,"Technology, Advertising, Media, and Information",Chicago,442559.0,34043.0
2021,4,"Technology, Advertising, Media, and Information",Chicago Suburbs,55029.0,27514.5
2021,4,"Technology, Advertising, Media, and Information",Dallas/Ft Worth,193644.0,38728.8
2021,4,"Technology, Advertising, Media, and Information",Denver,115222.0,57611.0
2021,4,"Technology, Advertising, Media, and Information",Detroit,10400.0,10400.0
2021,4,"Technology, Advertising, Media, and Information",Houston,62380.0,20793.333333333332
2021,4,"Technology, Advertising, Media, and Information",Los Angeles,789056.0,71732.36363636363
2021,4,"Technology, Advertising, Media, and Information",Manhattan,1943787.0,64792.9
2021,4,"Technology, Advertising, Media, and Information",Northern New Jersey,483447.0,161149.0
2021,4,"Technology, Advertising, Media, and Information",Northern Virginia,374367.0,28797.46153846154
2021,4,"Technology, Advertising, Media, and Information",Orange County,268512.0,67128.0
2021,4,"Technology, Advertising, Media, and Information",Philadelphia,93629.0,18725.8
2021,4,"Technology, Advertising, Media, and Information",Raleigh/Durham,103689.0,34563.0
2021,4,"Technology, Advertising, Media, and Information",San Diego,73176.0,73176.0
2021,4,"Technology, Advertising, Media, and Information",San Francisco,509561.0,56617.88888888889
2021,4,"Technology, Advertising, Media, and Information",Seattle,421853.0,46872.555555555555
2021,4,"Technology, Advertising, Media, and Information",South Bay/San Jose,1183259.0,147907.375
2021,4,"Technology, Advertising, Media, and Information",South Florida,172645.0,24663.571428571428
2021,4,"Technology, Advertising, Media, and Information",Southern Maryland,52859.0,26429.5
2021,4,"Technology, Advertising, Media, and Information",Tampa,37793.0,12597.666666666666
2021,4,"Technology, Advertising, Media, and Information",Washington D.C.,196618.0,21846.444444444445
2022,1,Financial Services and Insurance,Atlanta,11749.0,11749.0
2022,1,Financial Services and Insurance,Austin,253396.0,63349.0
2022,1,Financial Services and Insurance,Baltimore,214000.0,214000.0
2022,1,Financial Services and Insurance,Boston,357210.0,119070.0
2022,1,Financial Services and Insurance,Charlotte,201198.0,40239.6
2022,1,Financial Services and Insurance,Chicago,350675.0,43834.375
2022,1,Financial Services and Insurance,Chicago Suburbs,230989.0,57747.25
2022,1,Financial Services and Insurance,Dallas/Ft Worth,50219.0,25109.5
2022,1,Financial Services and Insurance,Denver,72019.0,36009.5
2022,1,Financial Services and Insurance,Detroit,11418.0,11418.0
2022,1,Financial Services and Insurance,Houston,16000.0,16000.0
2022,1,Financial Services and Insurance,Los Angeles,39326.0,19663.0
2022,1,Financial Services and Insurance,Manhattan,2198179.0,48848.42222222222
2022,1,Financial Services and Insurance,Nashville,15068.0,15068.0
2022,1,Financial Services and Insurance,Northern New Jersey,274817.0,45802.833333333336
2022,1,Financial Services and Insurance,Northern Virginia,63682.0,15920.5
2022,1,Financial Services and Insurance,Orange County,195931.0,65310.333333333336
2022,1,Financial Services and Insurance,Philadelphia,109140.0,21828.0
2022,1,Financial Services and Insurance,Phoenix,45996.0,45996.0
2022,1,Financial Services and Insurance,Raleigh/Durham,21252.0,21252.0
2022,1,Financial Services and Insurance,Salt Lake City,48520.0,48520.0
2022,1,Financial Services and Insurance,San Diego,16568.0,16568.0
2022,1,Financial Services and Insurance,San Francisco,91879.0,45939.5
2022,1,Financial Services and Insurance,Seattle,120000.0,120000.0
2022,1,Financial Services and Insurance,South Florida,85404.0,42702.0
2022,1,Financial Services and Insurance,Southern Maryland,415332.0,83066.4
2022,1,Financial Services and Insurance,Tampa,152322.0,38080.5
2022,1,Financial Services and Insurance,Washington D.C.,31606.0,31606.0
2022,1,Legal Services,Atlanta,35904.0,35904.0
2022,1,Legal Services,Austin,15470.0,15470.0
2022,1,Legal Services,Baltimore,10027.0,10027.0
2022,1,Legal Services,Boston,40975.0,40975.0
2022,1,Legal Services,Charlotte,55312.0,55312.0
2022,1,Legal Services,Chicago,188856.0,31476.0
2022,1,Legal Services,Denver,146380.0,36595.0
2022,1,Legal Services,Houston,55908.0,27954.0
2022,1,Legal Services,Los Angeles,281103.0,40157.57142857143
2022,1,Legal Services,Manhattan,180058.0,25722.571428571428
2022,1,Legal Services,Nashville,10866.0,10866.0
2022,1,Legal Services,Northern New Jersey,17356.0,17356.0
2022,1,Legal Services,Northern Virginia,38053.0,12684.333333333334
2022,1,Legal Services,Philadelphia,12321.0,12321.0
2022,1,Legal Services,Raleigh/Durham,50740.0,25370.0
2022,1,Legal Services,San Diego,153732.0,76866.0
2022,1,Legal Services,San Francisco,48348.0,24174.0
2022,1,Legal Services,Tampa,48490.0,16163.333333333334
2022,1,Legal Services,Washington D.C.,277783.0,34722.875
2022,1,"Technology, Advertising, Media, and Information",Atlanta,117078.0,29269.5
2022,1,"Technology, Advertising, Media, and Information",Austin,449004.0,89800.8
2022,1,"Technology, Advertising, Media, and Information",Baltimore,42696.0,42696.0
2022,1,"Technology, Advertising, Media, and Information",Boston,55734.0,27867.0
2022,1,"Technology, Advertising, Media, and Information",Charlotte,133528.0,33382.0
2022,1,"Technology, Advertising, Media, and Information",Chicago,204030.0,34005.0
2022,1,"Technology, Advertising, Media, and Information",Dallas/Ft Worth,42965.0,42965.0
2022,1,"Technology, Advertising, Media, and Information",Denver,149578.0,49859.333333333336
2022,1,"Technology, Advertising, Media, and Information",Detroit,23263.0,23263.0
2022,1,"Technology, Advertising, Media, and Information",Houston,11086.0,11086.0
2022,1,"Technology, Advertising, Media, and Information",Los Angeles,444429.0,63489.857142857145
2022,1,"Technology, Advertising, Media, and Information",Manhattan,1106850.0,40994.444444444445
2022,1,"Technology, Advertising, Media, and Information",Nashville,29000.0,29000.0
2022,1,"Technology, Advertising, Media, and Information",Northern New Jersey,335255.0,83813.75
2022,1,"Technology, Advertising, Media, and Information",Northern Virginia,235298.0,26144.222222222223
2022,1,"Technology, Advertising, Media, and Information",Orange County,89628.0,29876.0
2022,1,"Technology, Advertising, Media, and Information",Philadelphia,46200.0,23100.0
2022,1,"Technology, Advertising, Media, and Information",Phoenix,372470.0,124156.66666666667
2022,1,"Technology, Advertising, Media, and Information",Raleigh/Durham,110811.0,27702.75
2022,1,"Technology, Advertising, Media, and Information",Salt Lake City,42760.0,21380.0
2022,1,"Technology, Advertising, Media, and Information",San Diego,24123.0,24123.0
2022,1,"Technology, Advertising, Media, and Information",Seattle,146293.0,48764.333333333336
2022,1,"Technology, Advertising, Media, and Information",South Bay/San Jose,49414.0,24707.0
2022,1,"Technology, Advertising, Media, and Information",South Florida,53137.0,53137.0
2022,1,"Technology, Advertising, Media, and Information",Tampa,196527.0,39305.4
2022,1,"Technology, Advertising, Media, and Information",Washington D.C.,106618.0,26654.5
2022,2,Financial Services and Insurance,Atlanta,344530.0,86132.5
2022,2,Financial Services and Insurance,Austin,235000.0,235000.0
2022,2,Financial Services and Insurance,Baltimore,155917.0,51972.333333333336
2022,2,Financial Services and Insurance,Boston,90436.0,90436.0
2022,2,Financial Services and Insurance,Charlotte,253222.0,42203.666666666664
2022,2,Financial Services and Insurance,Chicago,396247.0,49530.875
2022,2,Financial Services and Insurance,Chicago Suburbs,23763.0,23763.0
2022,2,Financial Services and Insurance,Dallas/Ft Worth,334776.0,47825.142857142855
2022,2,Financial Services and Insurance,Denver,98550.0,49275.0
2022,2,Financial Services and Insurance,Houston,31079.0,31079.0
2022,2,Financial Services and Insurance,Los Angeles,358927.0,71785.4
2022,2,Financial Services and Insurance,Manhattan,2512382.0,46525.59259259259
2022,2,Financial Services and Insurance,Northern New Jersey,120000.0,120000.0
2022,2,Financial Services and Insurance,Northern Virginia,117211.0,29302.75
2022,2,Financial Services and Insurance,Orange County,118511.0,23702.2
2022,2,Financial Services and Insurance,Philadelphia,32747.0,16373.5
2022,2,Financial Services and Insurance,Phoenix,31520.0,15760.0
2022,2,Financial Services and Insurance,San Francisco,722128.0,240709.33333333334
2022,2,Financial Services and Insurance,Seattle,11487.0,11487.0
2022,2,Financial Services and Insurance,South Florida,52753.0,17584.333333333332
2022,2,Financial Services and Insurance,Southern Maryland,88674.0,29558.0
2022,2,Financial Services and Insurance,Tampa,87124.0,29041.333333333332
2022,2,Financial Services and Insurance,Washington D.C.,260146.0,52029.2
2022,2,Legal Services,Atlanta,15774.0,15774.0
2022,2,Legal Services,Austin,22068.0,22068.0
2022,2,Legal Services,Boston,162000.0,81000.0
2022,2,Legal Services,Charlotte,101000.0,101000.0
2022,2,Legal Services,Chicago,109763.0,18293.833333333332
2022,2,Legal Services,Dallas/Ft Worth,75069.0,75069.0
2022,2,Legal Services,Denver,166274.0,55424.666666666664
2022,2,Legal Services,Houston,46819.0,23409.5
2022,2,Legal Services,Los Angeles,257593.0,28621.444444444445
2022,2,Legal Services,Manhattan,470132.0,52236.88888888889
2022,2,Legal Services,Nashville,10152.0,10152.0
2022,2,Legal Services,Northern New Jersey,10233.0,10233.0
2022,2,Legal Services,Northern Virginia,33055.0,16527.5
2022,2,Legal Services,Orange County,14055.0,14055.0
2022,2,Legal Services,Philadelphia,49673.0,24836.5
2022,2,Legal Services,Phoenix,14929.0,14929.0
2022,2,Legal Services,Raleigh/Durham,50302.0,50302.0
2022,2,Legal Services,Salt Lake City,75000.0,75000.0
2022,2,Legal Services,San Francisco,110180.0,36726.666666666664
2022,2,Legal Services,Seattle,11481.0,11481.0
2022,2,Legal Services,South Bay/San Jose,43475.0,43475.0
2022,2,Legal Services,Southern Maryland,45685.0,22842.5
2022,2,Legal Services,Tampa,74313.0,37156.5
2022,2,Legal Services,Washington D.C.,40965.0,13655.0
2022,2,"Technology, Advertising, Media, and Information",Atlanta,25543.0,25543.0
2022,2,"Technology, Advertising, Media, and Information",Austin,136433.0,34108.25
2022,2,"Technology, Advertising, Media, and Information",Baltimore,15252.0,15252.0
2022,2,"Technology, Advertising, Media, and Information",Boston,447293.0,149097.66666666666
2022,2,"Technology, Advertising, Media, and Information",Charlotte,15681.0,15681.0
2022,2,"Technology, Advertising, Media, and Information",Chicago,182895.0,36579.0
2022,2,"Technology, Advertising, Media, and Information",Chicago Suburbs,303904.0,151952.0
2022,2,"Technology, Advertising, Media, and Information",Dallas/Ft Worth,25196.0,25196.0
2022,2,"Technology, Advertising, Media, and Information",Detroit,31728.0,31728.0
2022,2,"Technology, Advertising, Media, and Information",Los Angeles,89329.0,22332.25
2022,2,"Technology, Advertising, Media, and Information",Manhattan,1299637.0,39382.93939393939
2022,2,"Technology, Advertising, Media, and Information",Northern New Jersey,24179.0,24179.0
2022,2,"Technology, Advertising, Media, and Information",Northern Virginia,369217.0,61536.166666666664
2022,2,"Technology, Advertising, Media, and Information",Orange County,35914.0,17957.0
2022,2,"Technology, Advertising, Media, and Information",Philadelphia,62194.0,20731.333333333332
2022,2,"Technology, Advertising, Media, and Information",Phoenix,191514.0,38302.8
2022,2,"Technology, Advertising, Media, and Information",Raleigh/Durham,232242.0,46448.4
2022,2,"Technology, Advertising, Media, and Information",Salt Lake City,103559.0,51779.5
2022,2,"Technology, Advertising, Media, and Information",San Diego,200906.0,100453.0
2022,2,"Technology, Advertising, Media, and Information",San Francisco,220415.0,55103.75
2022,2,"Technology, Advertising, Media, and Information",Seattle,174826.0,34965.2
2022,2,"Technology, Advertising, Media, and Information",South Bay/San Jose,751372.0,125228.66666666667
2022,2,"Technology, Advertising, Media, and Information",South Florida,94298.0,23574.5
2022,2,"Technology, Advertising, Media, and Information",Tampa,79671.0,26557.0
2022,2,"Technology, Advertising, Media, and Information",Washington D.C.,76469.0,25489.666666666668
2022,3,Financial Services and Insurance,Atlanta,251997.0,50399.4
2022,3,Financial Services and Insurance,Austin,22752.0,22752.0
2022,3,Financial Services and Insurance,Baltimore,76031.0,38015.5
2022,3,Financial Services and Insurance,Boston,678973.0,169743.25
2022,3,Financial Services and Insurance,Charlotte,117095.0,39031.666666666664
2022,3,Financial Services and Insurance,Chicago,452330.0,64618.57142857143
2022,3,Financial Services and Insurance,Chicago Suburbs,94631.0,31543.666666666668
2022,3,Financial Services and Insurance,Dallas/Ft Worth,99419.0,33139.666666666664
2022,3,Financial Services and Insurance,Denver,216914.0,108457.0
2022,3,Financial Services and Insurance,Detroit,307409.0,153704.5
2022,3,Financial Services and Insurance,Houston,98615.0,32871.666666666664
2022,3,Financial Services and Insurance,Los Angeles,197453.0,49363.25
2022,3,Financial Services and Insurance,Manhattan,3195833.0,52390.70491803279
2022,3,Financial Services and Insurance,Northern New Jersey,92940.0,46470.0
2022,3,Financial Services and Insurance,Northern Virginia,89185.0,17837.0
2022,3,Financial Services and Insurance,Orange County,421950.0,105487.5
2022,3,Financial Services and Insurance,Philadelphia,107697.0,21539.4
2022,3,Financial Services and Insurance,Raleigh/Durham,16184.0,16184.0
2022,3,Financial Services and Insurance,Salt Lake City,18000.0,18000.0
2022,3,Financial Services and Insurance,San Diego,34800.0,34800.0
2022,3,Financial Services and Insurance,San Francisco,36378.0,18189.0
2022,3,Financial Services and Insurance,Seattle,49992.0,24996.0
2022,3,Financial Services and Insurance,South Bay/San Jose,40000.0,40000.0
2022,3,Financial Services and Insurance,South Florida,304223.0,38027.875
2022,3,Financial Services and Insurance,Southern Maryland,47612.0,23806.0
2022,3,Financial Services and Insurance,Tampa,148426.0,49475.333333333336
2022,3,Financial Services and Insurance,Washington D.C.,102404.0,51202.0
2022,3,Legal Services,Austin,37336.0,18668.0
2022,3,Legal Services,Baltimore,83711.0,27903.666666666668
2022,3,Legal Services,Boston,112494.0,112494.0
2022,3,Legal Services,Chicago,64358.0,16089.5
2022,3,Legal Services,Dallas/Ft Worth,40482.0,20241.0
2022,3,Legal Services,Denver,30365.0,15182.5
2022,3,Legal Services,Houston,231843.0,77281.0
2022,3,Legal Services,Los Angeles,210356.0,42071.2
2022,3,Legal Services,Manhattan,595106.0,42507.57142857143
2022,3,Legal Services,Northern New Jersey,80319.0,20079.75
2022,3,Legal Services,Northern Virginia,56710.0,56710.0
2022,3,Legal Services,Orange County,28558.0,28558.0
2022,3,Legal Services,Philadelphia,105406.0,35135.333333333336
2022,3,Legal Services,Salt Lake City,48384.0,48384.0
2022,3,Legal Services,San Diego,41929.0,20964.5
2022,3,Legal Services,San Francisco,34088.0,34088.0
2022,3,Legal Services,South Bay/San Jose,71572.0,35786.0
2022,3,Legal Services,South Florida,122100.0,30525.0
2022,3,Legal Services,Tampa,60739.0,60739.0
2022,3,Legal Services,Washington D.C.,180911.0,20101.222222222223
2022,3,"Technology, Advertising, Media, and Information",Atlanta,251038.0,83679.33333333333
2022,3,"Technology, Advertising, Media, and Information",Austin,268951.0,38421.57142857143
2022,3,"Technology, Advertising, Media, and Information",Baltimore,106640.0,53320.0
2022,3,"Technology, Advertising, Media, and Information",Boston,165824.0,55274.666666666664
2022,3,"Technology, Advertising, Media, and Information",Charlotte,23854.0,23854.0
2022,3,"Technology, Advertising, Media, and Information",Chicago,55455.0,13863.75
2022,3,"Technology, Advertising, Media, and Information",Chicago Suburbs,20755.0,20755.0
2022,3,"Technology, Advertising, Media, and Information",Dallas/Ft Worth,43815.0,21907.5
2022,3,"Technology, Advertising, Media, and Information",Denver,53790.0,26895.0
2022,3,"Technology, Advertising, Media, and Information",Los Angeles,364863.0,60810.5
2022,3,"Technology, Advertising, Media, and Information",Manhattan,596674.0,39778.26666666667
2022,3,"Technology, Advertising, Media, and Information",Northern New Jersey,337239.0,67447.8
2022,3,"Technology, Advertising, Media, and Information",Northern Virginia,333360.0,37040.0
2022,3,"Technology, Advertising, Media, and Information",Philadelphia,50850.0,50850.0
2022,3,"Technology, Advertising, Media, and Information",Phoenix,27135.0,27135.0
2022,3,"Technology, Advertising, Media, and Information",Raleigh/Durham,228465.0,45693.0
2022,3,"Technology, Advertising, Media, and Information",Salt Lake City,188504.0,62834.666666666664
2022,3,"Technology, Advertising, Media, and Information",San Diego,134017.0,33504.25
2022,3,"Technology, Advertising, Media, and Information",San Francisco,414565.0,82913.0
2022,3,"Technology, Advertising, Media, and Information",Seattle,355835.0,88958.75
2022,3,"Technology, Advertising, Media, and Information",South Bay/San Jose,1015668.0,145095.42857142858
2022,3,"Technology, Advertising, Media, and Information",Southern Maryland,22012.0,11006.0
2022,3,"Technology, Advertising, Media, and Information",Tampa,53272.0,53272.0
2022,3,"Technology, Advertising, Media, and Information",Washington D.C.,106666.0,21333.2
2022,4,Financial Services and Insurance,Atlanta,63600.0,63600.0
2022,4,Financial Services and Insurance,Austin,77860.0,38930.0
2022,4,Financial Services and Insurance,Baltimore,242000.0,242000.0
2022,4,Financial Services and Insurance,Boston,32267.0,32267.0
2022,4,Financial Services and Insurance,Charlotte,65005.0,32502.5
2022,4,Financial Services and Insurance,Chicago,162181.0,27030.166666666668
2022,4,Financial Services and Insurance,Chicago Suburbs,25495.0,25495.0
2022,4,Financial Services and Insurance,Dallas/Ft Worth,351188.0,87797.0
2022,4,Financial Services and Insurance,Denver,25618.0,25618.0
2022,4,Financial Services and Insurance,Houston,22000.0,22000.0
2022,4,Financial Services and Insurance,Los Angeles,184581.0,184581.0
2022,4,Financial Services and Insurance,Manhattan,990577.0,33019.23333333333
2022,4,Financial Services and Insurance,Northern New Jersey,719173.0,79908.11111111111
2022,4,Financial Services and Insurance,Northern Virginia,15000.0,15000.0
2022,4,Financial Services and Insurance,Orange County,101640.0,33880.0
2022,4,Financial Services and Insurance,Philadelphia,514916.0,128729.0
2022,4,Financial Services and Insurance,Phoenix,25937.0,25937.0
2022,4,Financial Services and Insurance,Salt Lake City,35871.0,35871.0
2022,4,Financial Services and Insurance,San Francisco,70079.0,35039.5
2022,4,Financial Services and Insurance,South Bay/San Jose,48564.0,24282.0
2022,4,Financial Services and Insurance,Southern Maryland,51336.0,17112.0
2022,4,Financial Services and Insurance,Washington D.C.,27639.0,13819.5
2022,4,Legal Services,Atlanta,34053.0,34053.0
2022,4,Legal Services,Charlotte,17829.0,17829.0
