market,internal_submarket,internal_industry,Time_Period,Industry_Total_SF,Industry_Lease_Count,Industry_New_Expansion_SF,Industry_Avg_SF_Per_Lease,Market_Industry_Total_SF,Industry_Submarket_Share,NewExp_Rank_Pct,TotalSF_Rank_Pct,Median_Total_SF_Group,Submarket_Profile,Hotspot_Types_List,Raw_Score,Overall_Score
Northern New Jersey,Middlesex,Financial Services and Insurance,Pre,126226.0,2,60000.0,63113.0,2751324.0,0.04587827533216735,1.0,0.5555555555555556,126226.0,Suburban-A,['Growth_Hub'],3,0.2727272727272727
Northern New Jersey,Middlesex,Legal Services,Post,80084.0,1,0.0,80084.0,1141835.0,0.0701362280889971,0.3333333333333333,0.4444444444444444,94406.0,Suburban-A,[],0,0.0
Northern New Jersey,Middlesex,"Technology, Advertising, Media, and Information",Post,462781.0,4,40732.0,115695.25,3680782.0,0.12572898911155292,0.2727272727272727,0.7272727272727273,209602.0,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Northern New Jersey,Middlesex,"Technology, Advertising, Media, and Information",Pre,30097.0,1,30097.0,30097.0,718480.0,0.04188982295958134,0.7777777777777778,0.4444444444444444,34506.0,Suburban-A,[],0,0.0
Northern New Jersey,Monmouth,Financial Services and Insurance,Post,83078.0,4,64215.0,20769.5,5148136.0,0.0161374913172457,0.5454545454545454,0.45454545454545453,133297.0,Suburban-A,[],0,0.0
Northern New Jersey,Monmouth,"Technology, Advertising, Media, and Information",Post,160902.0,3,49379.0,53634.0,3680782.0,0.043714080323148725,0.36363636363636365,0.36363636363636365,209602.0,Suburban-O,[],0,0.0
Northern New Jersey,Monmouth,"Technology, Advertising, Media, and Information",Pre,12224.0,1,0.0,12224.0,718480.0,0.017013695579556842,0.2222222222222222,0.2222222222222222,34506.0,Suburban-A,[],0,0.0
Northern New Jersey,Morris,Financial Services and Insurance,Post,874889.0,16,242918.0,54680.5625,5148136.0,0.16994286864216485,1.0,0.9090909090909091,133297.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Northern New Jersey,Morris,Financial Services and Insurance,Pre,377510.0,5,20500.0,75502.0,2751324.0,0.13721030311224705,0.8888888888888888,0.8888888888888888,126226.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Northern New Jersey,Morris,Legal Services,Post,399850.0,11,15242.0,36350.0,1141835.0,0.35018194397614366,0.7777777777777778,1.0,94406.0,Suburban-A,"['Volume_Hub', 'Cost_Concious']",3,0.2727272727272727
Northern New Jersey,Morris,"Technology, Advertising, Media, and Information",Post,311583.0,8,87233.0,38947.875,3680782.0,0.08465130507593223,0.5454545454545454,0.6363636363636364,209602.0,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Northern New Jersey,Morris,"Technology, Advertising, Media, and Information",Pre,88758.0,2,0.0,44379.0,718480.0,0.12353579779534574,0.2222222222222222,0.6666666666666666,34506.0,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Northern New Jersey,Princeton,Financial Services and Insurance,Post,811547.0,10,147532.0,81154.7,5148136.0,0.15763899788195185,0.7272727272727273,0.8181818181818182,133297.0,Suburban-A,"['Volume_Hub', 'Cost_Concious']",3,0.2727272727272727
Northern New Jersey,Princeton,Financial Services and Insurance,Pre,17200.0,1,0.0,17200.0,2751324.0,0.006251535624303063,0.3333333333333333,0.2222222222222222,126226.0,Suburban-A,[],0,0.0
Northern New Jersey,Princeton,Legal Services,Post,94406.0,4,13318.0,23601.5,1141835.0,0.08267919620610684,0.6666666666666666,0.5555555555555556,94406.0,Suburban-A,[],0,0.0
Northern New Jersey,Princeton,"Technology, Advertising, Media, and Information",Post,142774.0,5,17000.0,28554.8,3680782.0,0.03878903993770889,0.09090909090909091,0.2727272727272727,209602.0,Suburban-A,[],0,0.0
Northern New Jersey,Princeton,"Technology, Advertising, Media, and Information",Pre,19206.0,1,0.0,19206.0,718480.0,0.026731433025275583,0.2222222222222222,0.3333333333333333,34506.0,Suburban-A,[],0,0.0
Northern New Jersey,Route 22,Financial Services and Insurance,Pre,12706.0,1,12706.0,12706.0,2751324.0,0.004618140211767135,0.7777777777777778,0.1111111111111111,126226.0,Suburban-A,[],0,0.0
Northern New Jersey,Route 22,Legal Services,Pre,34373.0,1,0.0,34373.0,131840.0,0.260717536407767,0.5,0.75,33138.5,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Northern New Jersey,Route 22,"Technology, Advertising, Media, and Information",Pre,34506.0,1,34506.0,34506.0,718480.0,0.04802638904353636,0.8888888888888888,0.5555555555555556,34506.0,Suburban-A,['Growth_Hub'],3,0.2727272727272727
Northern New Jersey,Suburban Essex,Financial Services and Insurance,Post,133297.0,5,29715.0,26659.4,5148136.0,0.02589228411992224,0.36363636363636365,0.5454545454545454,133297.0,Suburban-A,[],0,0.0
Northern New Jersey,Suburban Essex,Legal Services,Post,259229.0,7,40023.0,37032.71428571428,1141835.0,0.22702842354630923,1.0,0.8888888888888888,94406.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Northern New Jersey,Suburban Essex,Legal Services,Pre,31904.0,1,31904.0,31904.0,131840.0,0.24199029126213592,1.0,0.5,33138.5,Suburban-A,['Growth_Hub'],3,0.2727272727272727
Northern New Jersey,Suburban Essex,"Technology, Advertising, Media, and Information",Post,188640.0,3,157640.0,62880.0,3680782.0,0.051249978944691646,0.7272727272727273,0.45454545454545453,209602.0,Suburban-A,[],0,0.0
Northern New Jersey,Urban Essex,Financial Services and Insurance,Post,54607.0,2,54607.0,27303.5,5148136.0,0.01060714013771198,0.45454545454545453,0.2727272727272727,133297.0,Suburban-O,[],0,0.0
Northern New Jersey,Urban Essex,Financial Services and Insurance,Pre,72000.0,1,0.0,72000.0,2751324.0,0.026169218892431425,0.3333333333333333,0.4444444444444444,126226.0,Suburban-A,[],0,0.0
Northern New Jersey,Urban Essex,Legal Services,Post,127533.0,2,0.0,63766.5,1141835.0,0.1116912688786033,0.3333333333333333,0.7777777777777778,94406.0,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Northern New Jersey,Urban Essex,Legal Services,Pre,23563.0,1,0.0,23563.0,131840.0,0.17872421116504855,0.5,0.25,33138.5,Suburban-A,[],0,0.0
Northern New Jersey,Urban Essex,"Technology, Advertising, Media, and Information",Post,209602.0,3,176117.0,69867.33333333333,3680782.0,0.056944964412453655,0.8181818181818182,0.5454545454545454,209602.0,Suburban-A,['Growth_Hub'],3,0.2727272727272727
Northern New Jersey,Urban Essex,"Technology, Advertising, Media, and Information",Pre,10138.0,1,10138.0,10138.0,718480.0,0.01411034405968155,0.4444444444444444,0.1111111111111111,34506.0,Suburban-A,[],0,0.0
Northern New Jersey,Waterfront,Financial Services and Insurance,Post,2428939.0,13,203891.0,186841.46153846153,5148136.0,0.47180940829845985,0.8181818181818182,1.0,133297.0,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
Northern New Jersey,Waterfront,Financial Services and Insurance,Pre,1637475.0,7,0.0,233925.0,2751324.0,0.5951589125817243,0.3333333333333333,1.0,126226.0,CBD-A,['Volume_Hub'],1,0.09090909090909091
Northern New Jersey,Waterfront,"Technology, Advertising, Media, and Information",Post,462797.0,8,185062.0,57849.625,3680782.0,0.12573333601392314,0.9090909090909091,0.8181818181818182,209602.0,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
Northern New Jersey,Wayne,Financial Services and Insurance,Post,26117.0,1,0.0,26117.0,5148136.0,0.00507309830198736,0.09090909090909091,0.18181818181818182,133297.0,Suburban-A,[],0,0.0
Northern New Jersey,Wayne,Legal Services,Post,18529.0,1,18529.0,18529.0,1141835.0,0.01622738837047384,0.8888888888888888,0.1111111111111111,94406.0,Suburban-A,['Growth_Hub'],3,0.2727272727272727
Northern New Jersey,West Bergen,Financial Services and Insurance,Post,67124.0,3,10640.0,22374.666666666668,5148136.0,0.013038505587264984,0.18181818181818182,0.36363636363636365,133297.0,Suburban-A,[],0,0.0
Northern New Jersey,West Bergen,Financial Services and Insurance,Pre,47843.0,1,0.0,47843.0,2751324.0,0.017389082492647177,0.3333333333333333,0.3333333333333333,126226.0,Suburban-A,[],0,0.0
Northern New Jersey,West Bergen,Legal Services,Post,30118.0,2,0.0,15059.0,1141835.0,0.026376840786978856,0.3333333333333333,0.3333333333333333,94406.0,Suburban-A,[],0,0.0
Northern New Jersey,West Bergen,Legal Services,Pre,42000.0,1,0.0,42000.0,131840.0,0.31856796116504854,0.5,1.0,33138.5,Suburban-A,"['Volume_Hub', 'Cost_Concious']",3,0.2727272727272727
Northern New Jersey,West Bergen,"Technology, Advertising, Media, and Information",Post,101986.0,3,17500.0,33995.333333333336,3680782.0,0.027707699070469265,0.18181818181818182,0.09090909090909091,209602.0,Suburban-A,[],0,0.0
Northern New Jersey,West Bergen,"Technology, Advertising, Media, and Information",Pre,154600.0,1,25000.0,154600.0,718480.0,0.21517648368778533,0.6666666666666666,0.8888888888888888,34506.0,Suburban-A,"['Volume_Hub', 'Cost_Concious']",3,0.2727272727272727
Northern Virginia,Ballston,Financial Services and Insurance,Post,151005.0,4,76027.0,37751.25,919512.0,0.16422297914545977,1.0,0.9090909090909091,25330.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Northern Virginia,Ballston,Financial Services and Insurance,Pre,148120.0,3,11032.0,49373.333333333336,2591828.0,0.05714885401346077,0.4444444444444444,0.7777777777777778,77586.0,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Northern Virginia,Ballston,Legal Services,Post,62404.0,3,18567.0,20801.333333333332,770961.0,0.08094313460732774,0.6666666666666666,0.5555555555555556,62404.0,Suburban-A,[],0,0.0
Northern Virginia,Ballston,"Technology, Advertising, Media, and Information",Post,276251.0,10,125973.0,27625.1,6131917.0,0.04505132734184106,0.6363636363636364,0.45454545454545453,296407.0,Suburban-A,[],0,0.0
Northern Virginia,Ballston,"Technology, Advertising, Media, and Information",Pre,144871.0,4,28490.0,36217.75,4552852.0,0.03181983512752007,0.5714285714285714,0.6428571428571429,94772.0,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Northern Virginia,Courthouse / Clarendon / Virginia Square,Financial Services and Insurance,Post,46510.0,3,25219.0,15503.333333333334,919512.0,0.05058117784215976,0.6363636363636364,0.6363636363636364,25330.0,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Northern Virginia,Courthouse / Clarendon / Virginia Square,Financial Services and Insurance,Pre,22184.0,1,0.0,22184.0,2591828.0,0.008559209947573681,0.2222222222222222,0.1111111111111111,77586.0,Suburban-A,[],0,0.0
Northern Virginia,Courthouse / Clarendon / Virginia Square,Legal Services,Post,20530.0,1,0.0,20530.0,770961.0,0.026629103158266113,0.16666666666666666,0.1111111111111111,62404.0,Suburban-A,[],0,0.0
Northern Virginia,Courthouse / Clarendon / Virginia Square,Legal Services,Pre,47162.0,2,29934.0,23581.0,322954.0,0.14603318119608366,0.8333333333333334,0.6666666666666666,44128.0,Suburban-A,"['Growth_Hub', 'Cost_Concious']",5,0.45454545454545453
Northern Virginia,Courthouse / Clarendon / Virginia Square,"Technology, Advertising, Media, and Information",Post,100952.0,5,47441.0,20190.4,6131917.0,0.016463367002521396,0.2727272727272727,0.09090909090909091,296407.0,Suburban-A,[],0,0.0
Northern Virginia,Courthouse / Clarendon / Virginia Square,"Technology, Advertising, Media, and Information",Pre,96543.0,2,0.0,48271.5,4552852.0,0.021204950215820764,0.14285714285714285,0.5714285714285714,94772.0,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Northern Virginia,Fairfax / Oakton / Vienna,Financial Services and Insurance,Post,10001.0,1,0.0,10001.0,919512.0,0.010876421406137168,0.18181818181818182,0.09090909090909091,25330.0,Suburban-O,[],0,0.0
Northern Virginia,Fairfax / Oakton / Vienna,Financial Services and Insurance,Pre,24136.0,2,0.0,12068.0,2591828.0,0.009312346343970357,0.2222222222222222,0.2222222222222222,77586.0,Suburban-A,[],0,0.0
Northern Virginia,Fairfax / Oakton / Vienna,Legal Services,Post,73505.0,4,10037.0,18376.25,770961.0,0.09534204713338289,0.3333333333333333,0.6666666666666666,62404.0,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Northern Virginia,Fairfax / Oakton / Vienna,Legal Services,Pre,33155.0,2,18867.0,16577.5,322954.0,0.1026616793722945,0.6666666666666666,0.3333333333333333,44128.0,Suburban-A,[],0,0.0
Northern Virginia,Fairfax / Oakton / Vienna,"Technology, Advertising, Media, and Information",Post,175183.0,10,29266.0,17518.3,6131917.0,0.028569042927358606,0.09090909090909091,0.36363636363636365,296407.0,Suburban-A,[],0,0.0
Northern Virginia,Fairfax / Oakton / Vienna,"Technology, Advertising, Media, and Information",Pre,10355.0,1,10355.0,10355.0,4552852.0,0.0022743985528192,0.2857142857142857,0.07142857142857142,94772.0,Suburban-A,[],0,0.0
Northern Virginia,Huntington / Eisenhower,Legal Services,Pre,24655.0,1,0.0,24655.0,322954.0,0.07634214160530602,0.3333333333333333,0.16666666666666666,44128.0,Suburban-A,[],0,0.0
Northern Virginia,Huntington / Eisenhower,"Technology, Advertising, Media, and Information",Pre,24655.0,1,0.0,24655.0,4552852.0,0.0054152869454135565,0.14285714285714285,0.42857142857142855,94772.0,Suburban-A,[],0,0.0
Northern Virginia,I-395 Corridor,"Technology, Advertising, Media, and Information",Pre,14778.0,1,0.0,14778.0,4552852.0,0.0032458775290740835,0.14285714285714285,0.14285714285714285,94772.0,Suburban-A,[],0,0.0
Northern Virginia,Loudoun County,Financial Services and Insurance,Post,10752.0,1,0.0,10752.0,919512.0,0.011693158979980686,0.18181818181818182,0.18181818181818182,25330.0,Suburban-A,[],0,0.0
Northern Virginia,Loudoun County,Financial Services and Insurance,Pre,68705.0,2,41705.0,34352.5,2591828.0,0.02650831768157455,0.6666666666666666,0.4444444444444444,77586.0,Suburban-A,[],0,0.0
Northern Virginia,Loudoun County,Legal Services,Post,122360.0,3,10360.0,40786.666666666664,770961.0,0.1587110113222329,0.4444444444444444,0.8888888888888888,62404.0,Suburban-A,"['Volume_Hub', 'Cost_Concious']",3,0.2727272727272727
Northern Virginia,Loudoun County,"Technology, Advertising, Media, and Information",Post,310604.0,9,117392.0,34511.555555555555,6131917.0,0.05065365366165263,0.5454545454545454,0.6363636363636364,296407.0,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Northern Virginia,Loudoun County,"Technology, Advertising, Media, and Information",Pre,93001.0,3,30001.0,31000.333333333332,4552852.0,0.020426976321655084,0.6428571428571429,0.5,94772.0,Suburban-A,[],0,0.0
Northern Virginia,Merrifield / Route 50,Financial Services and Insurance,Post,25330.0,2,12816.0,12665.0,919512.0,0.02754722069967548,0.45454545454545453,0.5454545454545454,25330.0,Suburban-A,[],0,0.0
Northern Virginia,Merrifield / Route 50,Legal Services,Post,46114.0,2,46114.0,23057.0,770961.0,0.05981366113201576,0.7777777777777778,0.4444444444444444,62404.0,Suburban-A,[],0,0.0
Northern Virginia,Merrifield / Route 50,"Technology, Advertising, Media, and Information",Post,111191.0,5,46868.0,22238.2,6131917.0,0.018133154770359743,0.18181818181818182,0.18181818181818182,296407.0,Suburban-A,[],0,0.0
Northern Virginia,Merrifield / Route 50,"Technology, Advertising, Media, and Information",Pre,16584.0,1,16584.0,16584.0,4552852.0,0.0036425519652297064,0.5,0.35714285714285715,94772.0,Suburban-A,[],0,0.0
Northern Virginia,National Landing,Financial Services and Insurance,Pre,139202.0,1,0.0,139202.0,2591828.0,0.05370803926803785,0.2222222222222222,0.6666666666666666,77586.0,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Northern Virginia,National Landing,"Technology, Advertising, Media, and Information",Post,506116.0,6,147309.0,84352.66666666667,6131917.0,0.08253797303518623,0.7272727272727273,0.8181818181818182,296407.0,Suburban-O,"['Volume_Hub', 'Cost_Concious']",3,0.2727272727272727
Northern Virginia,National Landing,"Technology, Advertising, Media, and Information",Pre,1048789.0,8,1037236.0,131098.625,4552852.0,0.23035868506158338,1.0,0.8571428571428571,94772.0,Suburban-O,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Northern Virginia,Old Town Alexandria,Financial Services and Insurance,Post,20800.0,1,20800.0,20800.0,919512.0,0.02262069445531978,0.5454545454545454,0.36363636363636365,25330.0,Suburban-O,[],0,0.0
Northern Virginia,Old Town Alexandria,Legal Services,Post,31560.0,1,0.0,31560.0,770961.0,0.040935922828781224,0.16666666666666666,0.3333333333333333,62404.0,Suburban-A,[],0,0.0
Northern Virginia,Old Town Alexandria,Legal Services,Pre,74226.0,2,0.0,37113.0,322954.0,0.229834589446175,0.3333333333333333,0.8333333333333334,44128.0,Suburban-A,"['Volume_Hub', 'Cost_Concious']",3,0.2727272727272727
Northern Virginia,Old Town Alexandria,"Technology, Advertising, Media, and Information",Pre,15954.0,1,15954.0,15954.0,4552852.0,0.0035041771619196056,0.35714285714285715,0.21428571428571427,94772.0,Suburban-A,[],0,0.0
Northern Virginia,Reston / Herndon,Financial Services and Insurance,Post,104140.0,7,53739.0,14877.142857142857,919512.0,0.11325572695081738,0.8181818181818182,0.7272727272727273,25330.0,Suburban-A,"['Growth_Hub', 'Cost_Concious']",5,0.45454545454545453
Northern Virginia,Reston / Herndon,Financial Services and Insurance,Pre,1770568.0,8,1583998.0,221321.0,2591828.0,0.6831348376512639,1.0,1.0,77586.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Northern Virginia,Reston / Herndon,Legal Services,Post,106008.0,3,49298.0,35336.0,770961.0,0.13750111873363244,0.8888888888888888,0.7777777777777778,62404.0,Suburban-A,"['Growth_Hub', 'Cost_Concious']",5,0.45454545454545453
Northern Virginia,Reston / Herndon,Legal Services,Pre,41094.0,2,0.0,20547.0,322954.0,0.12724412764666176,0.3333333333333333,0.5,44128.0,Suburban-A,[],0,0.0
Northern Virginia,Reston / Herndon,"Technology, Advertising, Media, and Information",Post,2608418.0,44,1710012.0,59282.22727272727,6131917.0,0.4253837747640746,1.0,1.0,296407.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Northern Virginia,Reston / Herndon,"Technology, Advertising, Media, and Information",Pre,1449859.0,22,765577.0,65902.68181818182,4552852.0,0.31845072055933293,0.9285714285714286,1.0,94772.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Northern Virginia,Rosslyn,Financial Services and Insurance,Post,122726.0,3,47415.0,40908.666666666664,919512.0,0.13346862248671035,0.7272727272727273,0.8181818181818182,25330.0,Suburban-A,"['Volume_Hub', 'Cost_Concious']",3,0.2727272727272727
Northern Virginia,Rosslyn,Financial Services and Insurance,Pre,77586.0,2,58988.0,38793.0,2591828.0,0.029934856788336264,0.7777777777777778,0.5555555555555556,77586.0,Suburban-A,[],0,0.0
Northern Virginia,Rosslyn,Legal Services,Post,25388.0,2,13883.0,12694.0,770961.0,0.032930329809160254,0.5555555555555556,0.2222222222222222,62404.0,Suburban-O,[],0,0.0
Northern Virginia,Rosslyn,"Technology, Advertising, Media, and Information",Post,296407.0,6,201480.0,49401.166666666664,6131917.0,0.04833839075121206,0.8181818181818182,0.5454545454545454,296407.0,Suburban-A,['Growth_Hub'],3,0.2727272727272727
Northern Virginia,Rosslyn,"Technology, Advertising, Media, and Information",Pre,184731.0,4,78159.0,46182.75,4552852.0,0.04057478696869567,0.7142857142857143,0.7142857142857143,94772.0,Suburban-O,['Cost_Concious'],2,0.18181818181818182
Northern Virginia,Route 28 South / Chantilly,Financial Services and Insurance,Post,24978.0,2,11683.0,12489.0,919512.0,0.027164408947354685,0.36363636363636365,0.45454545454545453,25330.0,Suburban-A,[],0,0.0
Northern Virginia,Route 28 South / Chantilly,Financial Services and Insurance,Pre,47396.0,2,22570.0,23698.0,2591828.0,0.018286707296934827,0.5555555555555556,0.3333333333333333,77586.0,Suburban-A,[],0,0.0
Northern Virginia,Route 28 South / Chantilly,"Technology, Advertising, Media, and Information",Post,359777.0,12,58290.0,29981.416666666668,6131917.0,0.05867284244062664,0.36363636363636365,0.7272727272727273,296407.0,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Northern Virginia,Route 28 South / Chantilly,"Technology, Advertising, Media, and Information",Pre,303183.0,6,123000.0,50530.5,4552852.0,0.06659188570153389,0.7857142857142857,0.7857142857142857,94772.0,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Northern Virginia,Springfield / Annandale,Financial Services and Insurance,Post,11955.0,1,0.0,11955.0,919512.0,0.013001461644872498,0.18181818181818182,0.2727272727272727,25330.0,Suburban-O,[],0,0.0
Northern Virginia,Springfield / Annandale,"Technology, Advertising, Media, and Information",Post,171052.0,4,75685.0,42763.0,6131917.0,0.027895354747952395,0.45454545454545453,0.2727272727272727,296407.0,Suburban-O,[],0,0.0
Northern Virginia,Springfield / Annandale,"Technology, Advertising, Media, and Information",Pre,16049.0,1,16049.0,16049.0,4552852.0,0.003525043203688589,0.42857142857142855,0.2857142857142857,94772.0,Suburban-A,[],0,0.0
Northern Virginia,Tysons Corner,Financial Services and Insurance,Post,391315.0,16,75482.0,24457.1875,919512.0,0.42556812744151246,0.9090909090909091,1.0,25330.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Northern Virginia,Tysons Corner,Financial Services and Insurance,Pre,293931.0,7,196549.0,41990.142857142855,2591828.0,0.11340683100884781,0.8888888888888888,0.8888888888888888,77586.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Northern Virginia,Tysons Corner,Legal Services,Post,283092.0,12,192428.0,23591.0,770961.0,0.3671936712752007,1.0,1.0,62404.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Northern Virginia,Tysons Corner,Legal Services,Pre,102662.0,4,66269.0,25665.5,322954.0,0.3178842807334791,1.0,1.0,44128.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Northern Virginia,Tysons Corner,"Technology, Advertising, Media, and Information",Post,1215966.0,23,511480.0,52868.086956521736,6131917.0,0.19830111855721466,0.9090909090909091,0.9090909090909091,296407.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Northern Virginia,Tysons Corner,"Technology, Advertising, Media, and Information",Pre,1133500.0,20,520719.0,56675.0,4552852.0,0.2489648246857135,0.8571428571428571,0.9285714285714286,94772.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Orange County,Airport Area,Financial Services and Insurance,Post,1661501.0,36,773098.0,46152.805555555555,2674308.0,0.6212825897391026,1.0,1.0,196154.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Orange County,Airport Area,Financial Services and Insurance,Pre,608252.0,14,391965.0,43446.57142857143,713135.0,0.8529268651798046,1.0,1.0,61588.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Orange County,Airport Area,Legal Services,Post,542602.0,17,117350.0,31917.764705882353,642967.0,0.843903341851137,1.0,1.0,41236.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Orange County,Airport Area,Legal Services,Pre,151302.0,4,116863.0,37825.5,163307.0,0.9264881480891817,1.0,1.0,81653.5,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Orange County,Airport Area,"Technology, Advertising, Media, and Information",Post,604978.0,15,195401.0,40331.86666666667,1557182.0,0.3885082154815558,0.6666666666666666,0.6666666666666666,604978.0,Suburban-A,[],0,0.0
Orange County,Airport Area,"Technology, Advertising, Media, and Information",Pre,448127.0,9,350590.0,49791.88888888889,1078687.0,0.4154374716669432,1.0,1.0,190314.0,Suburban-O,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Orange County,Central County,Financial Services and Insurance,Post,484931.0,6,357181.0,80821.83333333333,2674308.0,0.18132952524540927,0.8333333333333334,0.8333333333333334,196154.0,Suburban-O,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Orange County,Central County,Financial Services and Insurance,Pre,43295.0,1,43295.0,43295.0,713135.0,0.06071080510702742,0.3333333333333333,0.3333333333333333,61588.0,Suburban-O,[],0,0.0
Orange County,Central County,Legal Services,Post,21441.0,1,0.0,21441.0,642967.0,0.033346968040350436,0.375,0.5,41236.0,Suburban-A,[],0,0.0
Orange County,Central County,Legal Services,Pre,12005.0,1,0.0,12005.0,163307.0,0.07351185191081827,0.5,0.5,81653.5,Suburban-A,[],0,0.0
Orange County,Central County,"Technology, Advertising, Media, and Information",Post,74753.0,3,24390.0,24917.666666666668,1557182.0,0.04800530702255741,0.3333333333333333,0.3333333333333333,604978.0,Suburban-O,[],0,0.0
Orange County,Central County,"Technology, Advertising, Media, and Information",Pre,20369.0,1,0.0,20369.0,1078687.0,0.018883142190459327,0.3,0.2,190314.0,Suburban-O,[],0,0.0
Orange County,Irvine Spectrum,Financial Services and Insurance,Post,156289.0,4,117229.0,39072.25,2674308.0,0.05844091256504486,0.6666666666666666,0.5,196154.0,Suburban-O,[],0,0.0
Orange County,Irvine Spectrum,Legal Services,Post,61031.0,3,46976.0,20343.666666666668,642967.0,0.09492089018565494,0.75,0.75,41236.0,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Orange County,Irvine Spectrum,"Technology, Advertising, Media, and Information",Post,877451.0,18,552012.0,48747.27777777778,1557182.0,0.5634864774958868,1.0,1.0,604978.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Orange County,Irvine Spectrum,"Technology, Advertising, Media, and Information",Pre,355473.0,5,323470.0,71094.6,1078687.0,0.3295423046722543,0.8,0.8,190314.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Orange County,North County,Financial Services and Insurance,Post,35390.0,1,0.0,35390.0,2674308.0,0.013233329893191061,0.25,0.16666666666666666,196154.0,Suburban-O,[],0,0.0
Orange County,South County,Financial Services and Insurance,Post,100178.0,3,100178.0,33392.666666666664,2674308.0,0.037459410060471716,0.5,0.3333333333333333,196154.0,Suburban-O,[],0,0.0
Orange County,South County,Financial Services and Insurance,Pre,61588.0,1,61588.0,61588.0,713135.0,0.08636232971316792,0.6666666666666666,0.6666666666666666,61588.0,Suburban-A,[],0,0.0
Orange County,South County,Legal Services,Post,17893.0,1,0.0,17893.0,642967.0,0.02782879992285763,0.375,0.25,41236.0,Suburban-A,[],0,0.0
Orange County,South County,"Technology, Advertising, Media, and Information",Pre,64404.0,1,0.0,64404.0,1078687.0,0.05970592025304838,0.3,0.4,190314.0,Suburban-O,[],0,0.0
Orange County,West County,Financial Services and Insurance,Post,236019.0,2,0.0,118009.5,2674308.0,0.08825423249678048,0.25,0.6666666666666666,196154.0,Suburban-O,['Cost_Concious'],2,0.18181818181818182
Orange County,West County,"Technology, Advertising, Media, and Information",Pre,190314.0,3,190314.0,63438.0,1078687.0,0.17643116121729474,0.6,0.6,190314.0,Suburban-O,[],0,0.0
Philadelphia,Audubon/Norristown,Legal Services,Post,12321.0,1,0.0,12321.0,1286479.0,0.009577303632628282,0.45,0.1,47150.0,Suburban-O,[],0,0.0
